dis_1 dis_2 ang_1 e_har
0.95403 0.98298 105.03823 0.0167254019
0.92544 0.93174 80.32265 0.7660801431
1.09226 0.97273 92.86046 0.5186715163
0.96162 0.96169 105.40406 0.0013115224
0.97998 0.93596 109.02987 0.0432260742
0.95263 0.96818 103.06335 0.004240149
0.98999 0.99076 107.8572 0.0640935089
0.9905 1.0001 96.76149 0.0807886777
0.94327 0.9792 106.33941 0.0199120573
0.9842 0.96143 107.70303 0.0270618768
1.01885 0.89448 85.25481 0.6688932585
0.87703 0.8696 130.70292 1.2039525506
0.96617 0.94084 100.92574 0.0203414199
0.96809 0.96912 104.48221 0.005099219
1.00088 0.9922 90.12139 0.1690487211
0.99783 1.01483 122.07713 0.2925301484
1.17447 0.92559 81.11837 1.8008804819
0.85579 1.05647 130.66084 0.7122238123
0.88284 1.09428 98.17817 0.620890874
1.00901 1.00071 109.58587 0.1365226398
0.9491 0.94703 110.27275 0.0282079001
0.84696 0.84504 142.37861 2.870608421
1.13157 1.09738 119.47985 1.3732988591
0.97077 1.19637 100.20992 1.4365015365
0.92662 1.0152 98.27753 0.1201459231
0.91627 1.08221 86.66122 0.4269932531
1.12017 1.16534 112.57181 1.8373151804
0.7691 0.90248 111.54119 1.0331536234
1.02076 0.94427 99.89964 0.1171214687
1.23901 0.95915 77.89179 2.6572586261
1.00376 1.00408 100.63638 0.1017869749
0.97141 1.2627 101.7221 2.3987050537
0.97987 0.97538 95.21821 0.0621703762
0.98413 0.98265 103.73251 0.0308929589
0.85702 0.88101 91.77405 0.6795200225
1.25444 0.98736 103.10141 2.3157778757
0.97881 0.98547 117.44958 0.1368158625
0.91038 1.00876 94.73875 0.1676006027
0.93512 0.94112 100.47192 0.039274099
1.06866 1.03876 85.98552 0.5141598342
0.93604 0.94049 100.45856 0.0388724261
0.92997 0.92759 106.58527 0.0478711037
1.03005 0.92874 106.91458 0.1676815325
0.98313 1.19929 89.59462 1.1845174716
0.9824 0.93803 97.85516 0.0612066572
0.94746 0.95273 112.00576 0.041615603
1.07273 1.06031 93.90017 0.5468657644
0.93541 0.93224 100.72522 0.0488880892
0.94055 0.94278 102.04401 0.021777482
1.0246 1.03084 109.93991 0.2775038843
1.03811 0.94861 135.8355 1.2894495113
1.0662 0.88941 120.83761 0.7598182001
0.94994 1.00452 94.18425 0.0939675579
0.9286 0.96564 112.22744 0.0585286643
0.95894 0.94363 104.29566 0.0061327929
0.94989 0.95707 106.86066 0.0056502638
0.93132 0.94611 119.0411 0.177344209
0.97587 0.97993 94.41848 0.0695512718
0.94975 0.95073 101.78427 0.0098727879
0.92954 0.96549 107.10324 0.0268243417
0.93408 0.9265 107.01565 0.0452881755
0.97538 0.95284 101.43277 0.0134584524
0.94113 0.94279 103.71699 0.0158230107
0.9753 0.92258 98.67778 0.0748380986
0.9536 1.20927 102.69579 1.6411167971
0.93449 0.86724 81.74264 1.0412597026
0.98432 0.7857 110.85517 0.85479154
0.98729 0.84708 135.69574 1.7959646936
0.9443 0.94203 109.78341 0.0306341093
0.94681 0.95758 94.40748 0.0825614507
0.9297 0.97011 107.1056 0.0289922859
0.95686 1.08752 113.40911 0.4528612178
1.0963 1.07199 123.48263 0.9789409274
1.07576 0.77955 96.89174 1.3225317405
0.96713 0.96518 104.32333 0.0028520641
0.92046 0.92558 128.44978 0.620833727
0.92791 0.92745 96.96052 0.112725137
0.96508 1.0189 93.23708 0.1208384445
0.94652 1.0027 94.96762 0.0869262344
0.9849 0.98809 112.68607 0.086642829
0.92415 0.92063 115.06025 0.1522257365
0.99007 0.9663 98.99897 0.0399408522
0.83225 0.84793 127.82172 1.3720676188
0.91794 0.90773 77.10967 1.1936457564
0.98382 0.93434 97.51105 0.0729595495
0.94699 0.95209 101.16285 0.0138337881
0.9759 0.9552 106.58595 0.012360471
0.81148 1.10206 113.94787 1.0899552605
0.92557 0.98652 107.93064 0.0555039314
1.16163 1.15949 114.53887 2.1794684816
0.94516 0.99354 107.04702 0.041822597
0.95633 1.03464 103.67956 0.1507498402
0.88341 0.92 99.30317 0.2277020197
1.08966 0.88053 111.0777 0.6800730194
0.95463 0.96345 103.25448 0.001783429
0.96146 0.97343 112.73087 0.0500577576
0.83593 0.98898 114.19482 0.4437679499
0.964 0.9759 95.0249 0.0577952009
0.98816 0.95097 102.99891 0.0249830645
0.94761 0.92175 105.35418 0.0390193232
1.03055 1.0768 84.35131 0.4515043187
0.95996 0.96029 110.11005 0.0220339748
0.9332 0.9543 103.12755 0.0199053848
0.88963 0.88392 122.4115 0.5841068888
0.8643 0.81255 126.19702 1.3962263968
0.91815 0.93279 107.92928 0.0649329389
0.77986 0.87861 102.28923 1.0274483318
1.01631 1.13221 110.95968 0.8987554708
0.97454 0.97898 83.49124 0.3623535604
0.95594 0.95849 104.43201 0.0002207914
0.94184 0.93231 105.56208 0.0257380726
0.93254 0.86639 130.76854 1.1160102997
0.96307 0.99423 98.18216 0.0444851271
1.10428 1.0529 122.36395 0.9585063825
1.16767 1.11324 112.43204 1.8310140846
0.97655 0.91002 97.91804 0.1183449898
1.01703 1.01028 120.60009 0.3151437416
0.91418 0.91534 103.59578 0.1039256638
0.88055 0.84736 88.72676 0.9032124738
0.96704 0.96863 90.97139 0.1310205226
0.9497 0.94764 106.17656 0.0068590512
0.95366 0.95175 106.87493 0.0056303451
0.99306 0.97058 102.95012 0.0337242159
0.93341 0.93038 100.40942 0.0571888794
0.9561 0.96283 105.95234 0.002323118
0.94763 1.21696 103.66549 1.7594144538
0.96035 0.98443 104.29779 0.0173273598
1.15246 0.96244 120.70659 1.2748883133
0.94528 0.95086 98.70589 0.0337361441
0.90917 0.9006 99.39368 0.1927042543
0.89775 1.04256 85.52075 0.4071669903
0.93987 0.94249 101.78809 0.0239788077
0.86564 0.89079 86.85058 0.8010486324
0.94798 0.96839 98.40664 0.028504777
0.97573 0.96712 85.21047 0.3149904982
1.00094 1.02981 102.56564 0.1728954857
0.99248 0.99065 107.29938 0.0656838844
0.95818 0.97623 103.78833 0.0079202746
0.92403 0.9232 84.40789 0.5507430607
1.04366 0.94662 104.27161 0.194567172
0.92649 0.96252 106.68834 0.0296314399
0.97324 0.93635 96.84229 0.0690298978
0.9627 1.06131 89.68283 0.260426163
0.9511 0.95575 106.68998 0.004823891
0.96743 0.97928 117.52003 0.1220425739
0.97686 0.96882 104.65527 0.0114443617
0.86005 1.05624 115.57183 0.5123197082
0.96831 0.92929 107.57329 0.0325568105
0.98996 1.02961 78.93308 0.5087108088
0.89878 0.98525 111.17626 0.1304227463
0.96401 0.95881 111.16652 0.0323896456
0.98075 0.92298 131.55038 0.8564866025
0.9353 0.90967 83.09132 0.6717607122
0.90577 0.84526 84.87446 1.0531807604
0.9168 0.90065 102.18302 0.1453185795
0.98502 1.14414 90.89424 0.7287460744
0.95996 0.926 102.71497 0.0322607572
1.04399 0.96946 98.5327 0.1999889627
0.94852 1.04619 102.11028 0.2000232188
0.99337 0.95609 99.74422 0.0427279132
0.95893 0.95613 101.33285 0.0067315605
1.0044 0.97002 97.4387 0.0776143975
1.00606 1.28214 98.92852 2.6767187726
0.92732 0.93292 106.91088 0.0448493211
0.94673 0.93653 104.37931 0.0168338864
0.94721 0.95019 101.78076 0.0117416762
0.98554 0.93793 117.99765 0.1873538335
0.95073 0.95097 104.3279 0.0033426229
0.77356 1.08699 90.55186 1.3629494244
0.97661 1.04054 101.83623 0.1770523247
1.02029 1.03046 102.00611 0.224590175
0.92821 0.78412 100.14592 0.8761461649
0.95845 0.89348 100.80684 0.1323072106
1.15012 0.9162 82.7673 1.5007442609
0.95968 0.96299 109.90351 0.0207299431
1.01428 1.15668 112.36828 1.1232598702
0.93438 0.92703 111.70493 0.0769634801
0.88425 0.76617 108.44118 1.1223028948
0.95848 0.97792 94.96912 0.0595279026
1.01267 1.04995 71.63021 1.012643171
0.94268 0.95383 109.93678 0.0256514156
0.95616 0.9557 108.58771 0.0119020163
0.93435 0.92639 80.94807 0.7296579031
0.97561 0.9823 97.08937 0.04336461
0.97187 1.25957 102.26781 2.3606543315
0.86478 0.87888 124.8103 0.8158696023
0.95047 0.95001 101.85993 0.0095733487
1.01682 0.99395 111.75363 0.1644037015
1.13627 0.87706 111.66932 1.0963815141
0.95634 0.95621 104.04808 0.0004431015
0.95958 1.00193 101.7435 0.048377075
0.96153 0.95704 111.49864 0.0348178956
1.13038 1.00146 78.43136 1.2418905045
0.99563 0.83859 116.01198 0.5780478954
0.99071 0.94966 141.37112 1.706126477
0.92975 0.93363 100.83655 0.0542596403
0.95339 0.97752 106.67521 0.0138777872
0.96126 0.96191 109.88572 0.0208238703
0.81262 0.89122 125.9674 1.1052363788
0.95097 0.95234 104.06857 0.0028837374
0.97335 0.95044 103.38364 0.008000751
0.93328 0.91336 105.91836 0.0705637156
0.78331 0.99582 110.84934 0.8444293671
0.95741 0.95855 107.6169 0.0069406633
0.96314 0.95169 98.55876 0.0273523271
1.05868 1.1939 115.1067 1.6994401171
0.9405 0.98413 96.93557 0.0551700663
1.14193 0.85317 111.48607 1.2701951951
0.97188 0.96894 100.01537 0.0160075332
0.99209 1.00275 119.23105 0.2080904823
0.95903 0.92888 103.05183 0.0261872638
0.94673 0.95072 100.77624 0.0169181058
0.90257 1.00386 96.29754 0.1691929801
0.95698 0.95064 96.7461 0.0486312622
0.92517 0.9169 131.06703 0.8259825236
0.87607 0.92958 99.27857 0.2401676057
0.94961 0.94611 109.89855 0.0257287023
0.93195 0.92341 84.25076 0.5417190884
1.03291 1.02615 100.45186 0.2489993296
0.98337 0.92803 109.4603 0.0626726111
0.98699 0.7983 106.0159 0.7035864389
0.87785 0.87734 92.91936 0.5518756112
0.95342 0.96751 91.19072 0.1311563227
0.87921 0.82776 132.70608 1.7208095669
0.99426 0.94494 107.05279 0.0456675711
0.94776 0.95023 104.17275 0.005259448
1.04738 1.04285 86.19037 0.4165498542
0.96491 0.99208 108.04157 0.0403235755
0.97934 0.98434 109.83081 0.0501600751
0.94281 0.99693 108.42595 0.0548371226
0.92004 0.95146 106.26129 0.0411396212
0.97522 1.0382 90.03627 0.1937590127
0.88342 1.07934 76.94907 0.7984825942
1.08028 0.98834 77.13673 1.0154656748
0.98267 0.97094 118.15667 0.1523985456
0.94427 1.15262 97.79584 0.9268814475
0.94701 1.0142 106.65329 0.0895988069
0.91066 1.01607 99.49068 0.155414116
0.97358 0.97833 97.08167 0.0399281931
0.96027 0.93421 100.51516 0.0308043012
0.96244 0.98485 104.09979 0.0180092038
1.02002 0.99467 109.88805 0.1605588575
0.85219 0.96746 117.25035 0.3720844597
0.93251 0.94922 99.88717 0.0399876591
0.96055 0.96268 90.70416 0.1448157823
0.93719 0.93603 114.136 0.0914267212
0.98646 0.94273 97.74959 0.0604912112
0.96 0.98301 104.10883 0.0153241226
1.17988 0.93508 102.27074 1.3017002686
0.95727 0.95963 98.58922 0.0233264783
0.96532 0.96535 91.10267 0.1314060257
0.9668 0.96517 104.26758 0.0026879288
0.98949 0.98776 115.88568 0.132651636
0.82874 1.22035 100.31554 2.2311043437
1.00446 1.02399 120.25058 0.2928785521
1.03696 1.05455 139.86311 1.2988563936
1.02765 1.05732 81.7261 0.4647137385
0.97851 0.97529 100.54925 0.0216443335
0.95528 0.89989 100.87056 0.110223427
0.97276 0.97271 107.31901 0.0175222696
0.79815 0.83505 108.58841 1.0704872033
0.92138 0.92108 112.85049 0.120988133
0.89724 0.99228 107.57136 0.1327740404
0.95621 0.9565 109.19393 0.0154042787
0.98775 0.96575 98.65923 0.038822759
0.98623 1.26639 114.85779 2.4315192145
1.00761 1.01603 120.23095 0.2863104252
0.95574 0.9519 106.78695 0.0050018825
0.93116 0.9857 122.81166 0.2386809774
0.97555 0.96762 95.34425 0.0584423232
0.96366 0.9764 103.52214 0.008573046
0.96011 0.95868 101.23632 0.0065262822
0.96862 0.97034 104.42253 0.0060260072
0.93389 0.86367 147.05259 3.2566825484
0.9581 0.94236 96.19419 0.0661664853
0.78833 0.87433 125.48107 1.3658075666
1.10887 1.10415 114.86997 1.2001579187
1.03842 0.97888 101.3013 0.1735577477
0.84587 0.87225 81.51937 1.3865012258
0.89477 1.17274 95.79632 1.21384441
0.92981 0.91618 82.93407 0.6582439809
0.96641 0.95695 92.36354 0.1138124828
1.09794 1.06655 104.05597 0.8077852156
1.24649 0.8667 97.97476 2.4447846649
0.94171 0.94081 113.65892 0.074610406
1.0339 0.97935 102.74673 0.1561978482
0.97699 0.99057 105.01559 0.0362159198
0.9461 1.02423 98.31478 0.1178621917
0.94891 0.95723 106.9706 0.0063979775
1.01703 0.99457 72.4914 1.1390977776
0.96219 0.94044 102.7476 0.0119364954
0.93225 0.90265 114.14069 0.1756925816
0.95735 0.95798 109.34623 0.0162832332
0.88871 1.23182 95.59927 1.9318690963
0.97559 0.91347 105.32645 0.0623769991
0.98575 0.97687 111.78504 0.0673603954
0.98824 1.20063 103.07361 1.5501538632
1.02383 1.08401 104.30441 0.521127131
0.98168 1.00908 106.13103 0.0848475683
0.9662 0.99716 73.0854 1.0222698941
0.87497 1.03257 92.86732 0.3735853919
0.97678 0.98546 110.26154 0.0516250182
0.96277 0.99026 112.52658 0.0655291967
0.99825 1.01757 124.06476 0.3428670705
0.95216 0.98617 102.69195 0.021382902
0.88305 1.02831 120.09964 0.3416606158
0.98052 0.9798 98.16988 0.0381252512
0.9506 0.96698 105.11645 0.0039466115
0.93754 0.93999 100.86599 0.0346732352
0.95871 0.9601 101.07658 0.007128451
0.96244 0.95854 91.50319 0.1308865062
0.8737 0.8317 83.28341 1.4124164716
0.84732 0.96425 116.94982 0.3947873325
0.95459 0.9553 109.13857 0.0153176325
0.94778 0.94305 105.5652 0.009933979
0.93533 0.98483 115.73513 0.0999194613
0.89613 0.92613 77.40544 1.1245129453
0.94 0.93678 113.19903 0.0747528488
1.05045 0.90553 119.36204 0.5471251147
0.94197 0.94195 104.6225 0.0146866818
1.01201 0.90536 108.05341 0.1653295812
0.86641 0.87921 102.71239 0.3995685634
0.97466 0.98094 106.33327 0.0235809048
0.91333 1.27826 92.21222 2.3578177929
0.94989 0.9503 112.44433 0.0469756552
0.97473 0.9721 107.52317 0.019663489
0.98447 0.9422 117.19337 0.1595823596
0.97931 0.98296 103.02184 0.0253830123
0.96711 0.94321 106.15668 0.0104484455
0.97315 0.97634 104.12405 0.0132123289
1.03896 0.81523 105.45553 0.7212424958
0.96833 0.96458 110.88986 0.0327262409
1.05359 0.79753 91.78688 1.2031676577
1.09516 1.08609 123.71338 1.0315972314
0.96671 0.96723 104.29429 0.0034504671
0.92982 0.92277 116.0356 0.1580875738
0.97303 0.97026 103.6583 0.0084710645
0.97534 0.9759 104.06499 0.0145284436
1.092 0.81037 121.35474 1.4891707573
0.95858 0.96606 102.71199 0.0027206254
0.96667 0.96727 102.50442 0.0047056257
0.9786 0.97329 93.74362 0.0810459239
0.85911 1.17796 95.62913 1.4342498616
0.95023 0.98898 102.63961 0.0264238621
0.95357 0.95504 103.12186 0.0024457126
0.98348 0.96324 100.15745 0.0246729979
0.97245 0.98345 93.27522 0.0839607348
0.97635 0.9821 95.73663 0.0556872744
0.93042 0.93761 106.07836 0.0328894825
1.09956 1.25993 120.95026 2.6819378954
0.96487 1.22445 88.88669 1.4216537219
1.1495 0.91643 82.82656 1.4901687601
0.99279 0.93832 115.79977 0.1525110379
0.96913 0.96919 104.02375 0.0054521916
1.04334 0.87829 93.74819 0.4991889153
0.99617 0.99341 101.71268 0.065316616
0.95243 0.9003 100.72702 0.1111304018
0.95453 0.96309 107.05547 0.0055996193
0.94111 0.93885 102.16229 0.024733359
0.95219 0.94585 110.12561 0.0270411001
0.94033 0.94041 102.28769 0.023257944
0.9685 0.99712 103.18762 0.0399300664
0.92169 0.97368 110.31152 0.0586439187
1.03479 1.05582 82.96591 0.4525673241
0.98832 0.99685 106.28362 0.0659909767
0.95897 0.9604 100.32867 0.0107976183
0.97426 0.94596 121.39672 0.2491506482
0.9592 0.94416 103.38827 0.0067696398
0.94267 0.9413 103.02277 0.017461555
1.05283 0.87529 84.35277 0.9650073331
1.02852 0.95654 101.36591 0.1291259448
1.02856 0.97298 110.96111 0.1743028496
0.96393 0.96126 111.40122 0.0344316564
0.99131 0.95977 98.46932 0.0465241054
0.93072 0.9269 106.96153 0.0488544439
0.98775 0.9997 95.60423 0.0839361669
1.00035 0.92918 106.03268 0.0724529503
0.95837 0.95931 98.18906 0.0266873563
0.9511 0.94668 101.455 0.0133269571
0.95801 0.97199 84.28848 0.3448822626
0.87836 0.87418 100.19295 0.3945371077
0.9332 0.90245 137.72357 1.5178532768
0.89542 0.89539 76.86901 1.3789699336
0.90713 1.01114 99.72472 0.1516638488
0.94431 0.9458 104.45381 0.0098778845
0.9373 0.91988 110.93786 0.0798576337
0.97634 0.97957 93.8245 0.0776909287
1.09478 1.0595 119.28629 0.8646601773
0.89323 0.9124 99.35874 0.2081107937
0.91832 0.92306 86.2379 0.4712840554
1.09893 1.04906 107.01797 0.7464565808
1.05423 1.05182 78.42588 0.6818195611
1.10756 0.97069 121.99556 0.8803747328
0.98475 0.98382 102.0523 0.0332179735
0.84942 1.0461 130.42037 0.7257298246
1.02114 0.94828 107.38907 0.1170930769
0.95651 0.95606 101.92388 0.0047483502
0.96905 1.13917 121.08006 0.7972532867
0.83154 1.11262 114.24194 1.0256113356
1.0242 1.02191 88.46585 0.2701612126
0.96706 0.95472 104.804 0.0024552689
0.96503 0.97164 102.18956 0.0068820265
0.97872 0.98795 104.76058 0.0332284462
0.86631 1.06913 93.05571 0.5479384854
0.95043 0.96155 101.99612 0.0060755605
0.97452 0.96309 103.69786 0.0068505975
1.01881 1.02493 101.74955 0.2000621397
1.00157 1.11627 77.77607 0.6095245752
0.98105 0.98163 103.40848 0.025750007
0.97903 0.94136 106.66631 0.0233657702
0.91553 1.06774 87.38052 0.3739568651
1.07738 1.07809 119.66339 0.8280226924
1.05004 1.0564 77.69299 0.6966956433
0.98952 0.92449 108.75363 0.0730739111
1.01377 0.85885 129.36784 1.1828027861
0.90634 0.89388 79.25592 1.1274247035
0.98353 0.98134 103.21825 0.0283286266
0.92828 0.88667 108.75498 0.1701277805
1.00964 1.01444 110.3369 0.1777853273
0.91714 0.96911 105.78289 0.0488988598
0.91653 0.96725 107.11842 0.0512904105
0.96784 0.96975 127.63152 0.4349027056
1.21719 1.02014 128.51568 2.3659365483
0.8064 0.92317 82.47702 1.3094802066
0.968 0.96939 110.33577 0.0296718633
0.93193 0.94904 100.36 0.0374538495
0.96202 0.96376 102.16852 0.0034404348
0.94233 0.96247 102.5264 0.0103885515
0.8863 0.90582 121.86028 0.4725841417
1.01648 0.9773 102.75187 0.0941722252
0.96862 0.97198 98.93084 0.0215533697
0.93134 0.93167 106.36963 0.0393989404
0.94173 1.2143 91.99967 1.4438593157
0.95713 0.97346 106.46209 0.0090641021
0.9631 0.95994 109.85282 0.0210580683
0.84129 0.98837 116.23894 0.4281626527
1.00518 1.00216 100.37624 0.1011418074
0.96718 0.96644 110.74823 0.0312594363
0.95148 0.95074 104.49081 0.0030743196
1.06586 0.91294 88.87249 0.6011729088
1.00539 1.00465 101.81559 0.1070877125
0.96843 0.94725 122.18091 0.2650821201
1.0288 1.02722 108.66239 0.2721370794
1.08141 1.07932 116.25474 0.8411503941
0.96993 0.97432 99.05111 0.0222939481
0.93367 0.92916 98.70344 0.0760504833
1.02007 1.04186 87.93283 0.2957186991
0.95384 0.96829 101.37675 0.008116539
0.97504 0.94222 102.54388 0.016914618
1.09905 0.9089 120.87568 0.9105086938
0.97414 0.97061 105.13106 0.0107475897
0.95247 0.95207 103.7782 0.002686272
1.14436 0.79652 98.9305 1.6648157992
1.09701 1.08843 91.73557 0.8156025864
1.10387 1.15892 114.01618 1.6309060739
0.98633 0.98063 102.53531 0.0313757836
0.97969 0.89023 108.16625 0.1473386966
0.98048 1.0987 93.96601 0.4483516105
0.84426 1.18031 96.71623 1.570115965
0.85426 0.86294 130.21836 1.3108439246
0.98107 0.94288 106.10836 0.0226650994
1.04913 0.86186 94.62131 0.5918669384
0.93918 0.94379 98.81995 0.0455313646
0.96849 0.97353 99.54255 0.0186011209
1.02026 1.01989 101.69199 0.1883207885
0.99465 0.95894 98.77202 0.0500920787
1.10179 0.98076 93.66606 0.5731313188
0.96549 0.96692 84.47772 0.3455676421
0.95246 0.96661 111.68721 0.0358814394
0.94464 0.98088 97.44679 0.0440494465
0.92974 1.13839 84.59691 0.6553896483
0.97901 0.99135 112.88054 0.0845110645
0.88924 0.95618 104.79055 0.127324772
1.13572 0.88149 110.96478 1.0589195594
0.96696 0.94789 105.56571 0.0059552015
0.96623 0.95412 106.47816 0.005348022
0.94441 0.93372 90.63055 0.2166626934
0.94553 1.01464 105.84039 0.089963957
0.87958 0.86664 102.8724 0.3956799343
0.97039 0.96431 110.91324 0.0344046723
0.94173 0.9527 112.25009 0.0472100234
0.93959 0.96446 100.09567 0.0241107642
1.06682 1.1696 79.94243 0.9781174127
0.98448 0.95341 105.54147 0.0199281217
0.96355 0.95037 98.58865 0.028148145
0.78717 0.85501 114.10195 1.1038114295
0.9688 0.9753 98.37076 0.0266171526
0.96563 0.9453 103.33138 0.0070743752
0.8981 0.89236 97.09893 0.2938143781
0.94621 0.94813 90.12147 0.194931332
0.92956 0.95774 104.80278 0.0224057493
0.98832 0.92714 99.75157 0.0690080414
0.8794 0.86218 102.59325 0.4210355234
0.99447 0.82888 116.8544 0.6700905594
0.92482 0.87742 99.05541 0.2524178378
0.9645 1.0476 123.27619 0.3234511745
0.95013 0.95727 112.52819 0.0447180705
0.93511 0.92639 108.39103 0.0499877692
0.94796 0.9657 98.78135 0.0253867313
1.0821 1.08775 92.04015 0.7181410658
0.88637 0.90767 131.13876 0.9600737486
0.98275 0.99434 112.18618 0.0880958082
0.96528 0.95102 105.21047 0.0032413891
0.86183 0.97172 119.00237 0.3520120678
0.88225 0.92605 99.94582 0.2122896329
0.96496 0.95099 105.30833 0.0032598521
0.96889 0.9892 74.05795 0.9621413547
0.92849 0.93304 85.52716 0.4429544184
0.94939 0.946 111.91931 0.0444066201
0.90438 0.93263 113.22086 0.1408445101
0.94225 0.92702 84.00125 0.5227900034
0.92493 0.97446 117.2944 0.1294892505
1.03059 0.92581 107.58645 0.1787614081
0.93882 0.98502 96.76249 0.0594909278
1.01273 1.00661 128.09699 0.5158847161
0.96665 0.95515 101.6252 0.0068576943
0.96802 1.29263 98.06083 2.7774769994
0.95175 0.95176 103.84977 0.0029879664
0.98037 0.94597 102.90493 0.0179925887
1.01655 1.00608 123.19181 0.3678912081
1.02558 1.01776 112.58677 0.2568852303
0.91754 0.90734 109.27398 0.125039142
0.9601 0.97564 104.75538 0.0078076346
1.21461 1.19082 100.87595 3.0460082954
1.12927 1.18934 112.84698 2.1860648229
0.84294 1.21631 118.4465 1.9187934345
0.93102 0.92964 108.48012 0.0502806089
0.93638 0.976 118.95484 0.1468705767
0.9395 0.78837 118.61978 1.0299972228
0.96324 1.02263 93.67776 0.1252892308
0.98329 0.88532 105.87302 0.1602084615
0.96557 0.96443 113.42958 0.0573690509
0.95255 0.97046 103.11246 0.0053689065
1.30806 0.94552 117.85576 3.5043246368
1.04809 0.95387 92.94798 0.2898814887
0.97478 0.96207 105.12401 0.0077948279
0.98116 0.89762 99.34392 0.1444793694
0.93381 0.93159 92.38857 0.1872975584
0.93072 0.93008 96.91519 0.1030723031
